,year,month,sector,floor_size,district,elevation,floors,built,tmp_min,tmp_mean,cost,source,total_size,cost_per_meter
251,2007,9.0,5,843.0,4,203.0,4,1941,20.3,2761.67,2761.67,3,3372.0,0.8190005931198102
252,2006,4.0,4,833.0,2,117.0,4,1935,20.5,2130.4,2130.4,2,3332.0,0.6393757503001201
253,2013,5.0,5,225.0,6,19.0,23,1946,22.5,5506.2,5506.2,1,5175.0,1.064
254,2007,11.0,3,449.0,1,337.0,29,1926,12.9,13964.77,13964.77,3,13021.0,1.0724806082482146
255,2005,8.0,5,172.0,1,19.0,23,1947,22.5,4873.79,4873.79,1,3956.0,1.231999494438827
256,2008,7.0,3,656.6619098651926,1,12.0,11,1946,25.0,9484.16,9484.16,3,7223.281008517119,1.3129988974286106
257,2012,7.0,1,442.0,1,172.0,5,1953,24.2,2014.19,2014.19,2,2210.0,0.9113981900452489
258,2009,8.0,1,232.0,5,172.0,3,1976,22.7,964.19,964.19,2,696.0,1.385330459770115
259,2007,9.0,2,581.0,7,337.0,5,1984,21.6,4714.47,4714.47,1,2905.0,1.622881239242685
260,2009,10.0,1,388.0,4,37.0,3,1970,14.7,1628.95,1628.95,1,1164.0,1.3994415807560139
261,2013,11.0,2,1862.0,8,19.0,6,1945,12.7,5984.62,5984.62,2,11172.0,0.5356802721088435
262,2009,8.0,3,591.0,5,-7.0,20,1964,22.0,9758.02,9758.02,1,11820.0,0.8255516074450086
263,2013,4.0,1,448.0,1,-7.0,6,1987,22.5,3522.36,3522.36,3,2688.0,1.3104017857142858
264,2006,10.0,5,968.0,3,-7.0,3,1965,17.4,4851.541864684603,4851.541864684603,2,2904.0,1.6706411379767916
265,2005,1.0,4,452.0,5,-7.0,2,1939,7.0,735.18,735.18,3,904.0,0.8132522123893805
266,2013,1.0,2,429.0,5,37.0,5,1994,4.8,2826.8,2826.8,3,2145.0,1.3178554778554779
267,2010,10.0,2,471.0,8,117.0,3,2001,18.4,1607.78,1607.78,3,1413.0,1.1378485491861288
268,2011,9.0,2,837.0,5,203.0,3,1934,23.2,2249.23,2249.23,3,2511.0,0.8957506969334926
269,2012,8.0,5,657.0,5,203.0,24,1999,23.8,12305.19,12305.19,3,15768.0,0.7803900304414003
270,2006,1.0,2,451.0,5,203.0,4,1978,6.2,2316.68,2316.68,1,1804.0,1.284190687361419
271,2013,8.0,5,172.0,1,19.0,23,1947,23.9,5316.86,5316.86,1,3956.0,1.343998988877654
272,2006,1.0,5,279.0,6,12.0,18,1945,11.5,5825.6,5825.6,3,5022.0,1.1600159299084032
273,2010,11.0,1,301.0,7,12.0,2,1920,11.2,1158.97,1158.97,3,602.0,1.925199335548173
274,2012,4.0,5,172.0,1,19.0,23,1947,18.0,3090.43,3090.43,2,3956.0,0.781200707785642
275,2012,4.0,1,451.0,2,12.0,2,1981,19.5,1789.14,1789.14,1,902.0,1.9835254988913527
276,2009,5.0,2,1114.0,4,51.0,4,1924,20.0,3812.55,3812.55,2,4456.0,0.8555991921005386
277,2008,5.0,4,520.0,7,117.0,2,1964,22.7,954.41,954.41,1,1040.0,0.917701923076923
278,2012,5.0,5,1266.0,6,37.0,29,1952,22.6,26177.08,26177.08,2,36714.0,0.7129999455248679
279,2005,2.0,2,656.6619098651926,5,55.0,2,1937,12.0,1163.48,1163.48,1,1313.3238197303851,0.8859048945284896
280,2006,12.0,3,233.0,7,51.0,12,1949,7.6,4181.73,4181.73,3,2796.0,1.4956115879828324
281,2005,5.0,2,351.0,6,117.0,1,1979,22.8,274.2,274.2,2,351.0,0.7811965811965812
282,2012,8.0,5,356.0,1,55.0,25,1952,23.1,5214.51,5214.51,2,8900.0,0.5859
283,2012,7.0,5,813.0,8,-7.0,20,2000,26.1,12048.66,12048.66,3,16260.0,0.741
284,2005,10.0,1,588.0,2,12.0,4,1963,18.0,4056.73,4056.73,1,2352.0,1.7248001700680273
285,2007,6.0,1,524.0,6,117.0,3,1929,22.7,2341.65,2341.65,1,1572.0,1.4895992366412214
286,2012,8.0,2,488.0,6,172.0,4,2006,21.6,3017.01,3017.01,1,1952.0,1.5455993852459018
287,2012,7.0,1,813.0,3,12.0,4,1961,25.8,254.05,254.05,2,3252.0,0.07812115621156211
288,2009,12.0,4,371.0,2,117.0,2,1945,8.2,754.17,754.17,1,742.0,1.0164016172506738
289,2013,9.0,4,342.0,4,172.0,2,1984,20.1,723.95,723.95,1,684.0,1.058406432748538
290,2009,8.0,1,460.0,7,55.0,21,1967,23.0,9518.19,9518.19,1,9660.0,0.9853198757763976
291,2006,9.0,4,595.0,7,37.0,1,1999,16.2,349.99,349.99,2,595.0,0.588218487394958
292,2009,9.0,2,351.0,6,117.0,1,1979,20.1,248.09,248.09,2,351.0,0.7068091168091168
293,2009,8.0,3,258.0,3,51.0,9,1962,24.9,139.93,139.93,2,2322.0,0.06026270456503015
294,2013,10.0,2,861.0,7,19.0,5,2003,17.5,6321.12,6321.12,1,4305.0,1.4683205574912892
295,2008,12.0,5,813.0,8,-7.0,20,2000,7.5,17473.65,17473.65,1,16260.0,1.0746402214022142
296,2006,9.0,2,399.0,5,12.0,4,1975,22.3,1500.31,1500.31,2,1596.0,0.9400438596491227
297,2010,9.0,2,312.0,1,-7.0,1,1941,21.7,440.29,440.29,1,312.0,1.4111858974358975
298,2013,4.0,2,525.0,8,117.0,1,1993,17.9,309.36,309.36,2,525.0,0.5892571428571429
299,2006,7.0,2,222.0,4,117.0,2,1982,25.1,626.57,626.57,1,444.0,1.4111936936936937
300,2012,2.0,1,657.0,5,337.0,1,1964,11.1,984.33,984.33,1,657.0,1.4982191780821918
301,2006,2.0,4,218.0,3,203.0,1,1971,11.2,182.04,182.04,3,218.0,0.835045871559633
302,2012,12.0,1,836.0,2,12.0,3,1971,7.7,4542.09,4542.09,1,2508.0,1.8110406698564594
303,2013,8.0,5,557.0,6,37.0,7,1925,23.4,5021.91,5021.91,1,3899.0,1.287999487047961
305,2008,10.0,4,371.0,5,-7.0,6,1953,18.5,1531.03,1531.03,3,2226.0,0.6877942497753818
306,2013,8.0,1,487.0,1,51.0,2,1934,22.8,570.67,570.67,2,974.0,0.5859034907597536
307,2012,10.0,1,230.0,6,203.0,4,1967,18.2,1307.14,1307.14,3,920.0,1.420804347826087
308,2007,8.0,1,277.0,2,12.0,5,2009,23.0,2627.73,2627.73,1,1385.0,1.8972779783393503
309,2006,12.0,1,123.0,5,12.0,23,1963,8.7,2861.21,2861.21,3,2829.0,1.011385648639095
310,2012,6.0,2,320.0,2,203.0,5,1944,24.3,1374.91,1374.91,2,1600.0,0.85931875
311,2008,7.0,2,349.0,1,55.0,3,2003,22.7,817.92,817.92,2,1047.0,0.7812034383954154
312,2007,10.0,1,129.0,1,337.0,2,1952,18.7,235.14,235.14,2,258.0,0.9113953488372093
313,2007,11.0,1,1554.0,4,37.0,1,1995,12.6,2430.58,2430.58,1,1554.0,1.5640797940797941
314,2013,12.0,2,312.0,1,-7.0,1,1941,7.4,268.11,268.11,2,312.0,0.8593269230769232
315,2014,6.0,2,425.0,5,-7.0,4,1932,25.0,2287.08,2287.08,1,1700.0,1.3453411764705883
316,2005,8.0,3,379.0,8,19.0,27,1941,23.6,10418.01,10418.01,1,10233.0,1.0180797420111405
317,2014,8.0,1,429.0,8,51.0,1,1963,21.8,713.37,713.37,1,429.0,1.662867132867133
318,2011,8.0,5,1218.0,5,172.0,23,1959,22.9,18059.79,18059.79,3,28014.0,0.6446701649175413
319,2013,10.0,1,334.0,8,37.0,4,2001,16.1,1790.67,1790.67,3,1336.0,1.3403218562874253
320,2009,6.0,3,594.0,8,337.0,26,1994,23.0,9757.52,9757.52,3,15444.0,0.6318000518000518
321,2010,3.0,2,222.0,4,117.0,2,1982,17.4,363.37,363.37,2,444.0,0.8184009009009009
322,2006,12.0,2,608.0,1,203.0,6,1950,8.0,5109.5,5109.5,3,3648.0,1.4006304824561404
323,2013,11.0,3,661.0,5,-7.0,12,1938,13.7,7885.46,7885.46,3,7932.0,0.9941326273323248
324,2005,2.0,3,258.0,3,51.0,9,1962,14.6,2422.5,2422.5,1,2322.0,1.04328165374677
325,2011,9.0,1,1492.0,4,172.0,2,1991,20.4,2978.63,2978.63,2,2984.0,0.9982004021447721
326,2012,10.0,4,937.0,3,37.0,4,1969,19.8,2408.46,2408.46,1,3748.0,0.6425987193169691
327,2006,12.0,1,1527.0,5,117.0,3,1983,8.9,5861.58,5861.58,3,4581.0,1.2795415848068108
328,2014,10.0,2,411.0,4,172.0,2,1949,19.1,1334.01,1334.01,1,822.0,1.622883211678832
329,2013,5.0,1,213.0,1,172.0,3,1960,23.1,727.98,727.98,2,639.0,1.1392488262910798
330,2006,10.0,1,323.0,1,117.0,5,1927,17.7,2231.9,2231.9,3,1615.0,1.3819814241486068
331,2014,1.0,1,1707.0,4,172.0,6,2006,8.4,8001.05,8001.05,2,10242.0,0.7811999609451279
332,2013,11.0,3,530.0,3,19.0,17,2007,12.6,8582.57,8582.57,1,9010.0,0.9525604883462819
333,2009,8.0,5,804.0,1,337.0,18,1995,22.1,16208.64,16208.64,1,14472.0,1.1199999999999999
334,2011,7.0,5,1296.0,3,12.0,20,2008,26.8,20015.42,20015.42,3,25920.0,0.7721998456790122
335,2007,2.0,1,575.0,6,19.0,5,1979,12.2,2994.6,2994.6,2,2875.0,1.0415999999999999
336,2005,12.0,4,2362.0,6,117.0,6,2007,8.2,6589.98,6589.98,2,14172.0,0.46499999999999997
337,2008,10.0,1,260.0,7,337.0,6,1929,13.4,1479.33,1479.33,2,1560.0,0.9482884615384615
338,2008,3.0,1,305.0,2,55.0,4,1997,15.0,1738.85,1738.85,3,1220.0,1.4252868852459015
339,2009,12.0,5,1418.0,5,12.0,20,1964,8.1,33240.19,33240.19,1,28360.0,1.1720800423131172
340,2007,2.0,1,476.0,7,37.0,4,2003,12.9,3776.62,3776.62,1,1904.0,1.983518907563025
341,2011,12.0,2,581.0,7,337.0,5,1984,8.5,5612.46,5612.46,1,2905.0,1.932
342,2012,12.0,4,1272.0,2,19.0,3,1922,11.1,4407.48,4407.48,1,3816.0,1.1549999999999998
343,2005,9.0,2,508.0,2,19.0,3,2006,20.1,2816.35,2816.35,1,1524.0,1.847998687664042
344,2014,4.0,1,451.0,2,12.0,2,1981,20.7,1944.71,1944.71,1,902.0,2.1559977827051
345,2014,11.0,3,228.0,1,55.0,22,1960,14.8,5027.26,5027.26,3,5016.0,1.002244816586922
346,2006,3.0,5,1292.0,1,37.0,5,1992,13.9,4836.28,4836.28,2,6460.0,0.7486501547987616
347,2005,6.0,5,843.0,4,203.0,4,1941,24.9,2623.58,2623.58,3,3372.0,0.7780486358244365
348,2011,12.0,4,3888.0,8,172.0,1,1963,7.4,3298.58,3298.58,1,3888.0,0.8484002057613168
349,2009,2.0,1,203.0,6,117.0,4,1953,14.5,923.59,923.59,3,812.0,1.1374261083743842
350,2006,5.0,1,489.0,6,37.0,2,1934,22.3,4851.541864684603,4851.541864684603,1,978.0,4.96067675325624
351,2005,11.0,1,912.0,6,172.0,6,1951,13.1,4987.18,4987.18,2,5472.0,0.9113998538011696
352,2008,10.0,3,293.0,8,172.0,28,1972,19.1,3296.04,3296.04,2,8204.0,0.4017601170160897
353,2014,8.0,3,530.0,3,19.0,17,2007,22.7,475.11,475.11,2,9010.0,0.05273140954495006
354,2014,2.0,1,312.0,4,172.0,3,1959,13.8,812.45,812.45,2,936.0,0.8680021367521368
355,2009,1.0,4,953.0,2,-7.0,1,1982,8.4,877.29,877.29,3,953.0,0.9205561385099685
356,2009,7.0,1,803.0,6,203.0,4,1964,24.9,4033.63,4033.63,3,3212.0,1.2558001245330013
357,2006,7.0,1,941.0,3,117.0,4,1954,27.3,5311.76,5311.76,1,3764.0,1.4112008501594049
358,2008,5.0,5,423.0,7,37.0,4,1991,19.8,2506.19,2506.19,1,1692.0,1.4811997635933807
359,2012,11.0,1,596.0,1,337.0,6,1984,12.8,3911.0,3911.0,2,3576.0,1.0936800894854586
360,2009,7.0,1,489.0,6,37.0,2,1934,23.7,1334.97,1334.97,3,978.0,1.365
361,2013,8.0,1,596.0,1,337.0,6,1984,23.9,4851.541864684603,4851.541864684603,1,3576.0,1.3566951523167234
362,2005,6.0,2,857.0,8,37.0,6,1966,25.3,7677.95,7677.95,1,5142.0,1.4931835861532476
363,2006,12.0,5,741.0,2,55.0,9,2004,7.2,4320.85,4320.85,2,6669.0,0.64790073474284
364,2011,7.0,5,1203.0,8,172.0,17,1963,23.7,17546.96,17546.96,3,20451.0,0.8580000977947289
365,2010,11.0,1,1231.0,5,55.0,5,1935,13.3,11856.3,11856.3,1,6155.0,1.9262875710804224
366,2005,4.0,1,854.0,4,337.0,1,1936,20.8,1272.96,1272.96,3,854.0,1.4905854800936769
367,2006,8.0,2,608.0,1,203.0,6,1950,23.4,3755.98,3755.98,3,3648.0,1.0295997807017543
368,2013,11.0,5,123.0,5,12.0,23,1963,12.6,2449.43,2449.43,2,2829.0,0.8658289148108872
369,2006,7.0,2,1013.0,4,117.0,6,1977,25.4,6272.13,6272.13,3,6078.0,1.0319397828232972
370,2014,6.0,4,388.0,2,337.0,1,1941,24.3,198.46,198.46,2,388.0,0.5114948453608248
371,2006,1.0,4,788.0,4,117.0,6,1998,6.1,1978.67,1978.67,2,4728.0,0.41850042301184437
372,2009,10.0,3,317.0,6,203.0,28,1999,14.6,11183.76,11183.76,1,8876.0,1.26
373,2009,5.0,5,460.0,3,12.0,16,1981,20.3,4851.541864684603,4851.541864684603,1,7360.0,0.6591768837886689
374,2010,10.0,2,442.0,5,337.0,5,1922,17.8,2838.06,2838.06,1,2210.0,1.2841900452488688
375,2008,9.0,2,453.0,5,55.0,2,1937,19.9,806.85,806.85,2,906.0,0.8905629139072848
376,2012,7.0,1,411.0,8,19.0,4,1987,24.3,1232.92,1232.92,2,1644.0,0.7499513381995134
377,2014,4.0,4,937.0,3,37.0,4,1969,21.7,2071.99,2071.99,3,3748.0,0.552825506937033
378,2005,5.0,5,1342.0,6,19.0,5,1944,25.3,7515.2,7515.2,1,6710.0,1.1199999999999999
379,2014,5.0,1,451.0,2,12.0,2,1981,24.0,1477.98,1477.98,1,902.0,1.638558758314856
380,2006,10.0,3,1068.0,1,12.0,11,1946,16.9,8777.38,8777.38,3,11748.0,0.7471382362955395
381,2011,2.0,1,501.0,8,117.0,6,2009,13.1,4226.61,4226.61,3,3006.0,1.4060578842315368
382,2014,7.0,5,1084.0,8,19.0,24,1924,23.8,27957.83,27957.83,1,26016.0,1.0746398370233703
383,2009,7.0,3,1024.0,6,203.0,23,1967,23.3,28488.5,28488.5,1,23552.0,1.2096000339673914
384,2005,5.0,1,589.0,2,12.0,2,1956,20.3,899.8,899.8,2,1178.0,0.76383701188455
385,2007,12.0,1,378.0,3,117.0,5,1922,9.7,162.41,162.41,2,1890.0,0.08593121693121693
386,2009,6.0,3,486.0,2,-7.0,17,2006,23.9,6698.91,6698.91,3,8262.0,0.8108097312999274
387,2010,12.0,1,184.0,4,-7.0,2,1926,10.6,727.05,727.05,1,368.0,1.9756793478260868
388,2007,10.0,2,420.0,1,12.0,6,1925,15.6,1870.19,1870.19,2,2520.0,0.7421388888888889
389,2010,8.0,3,313.0,3,-7.0,7,1978,22.1,1522.7,1522.7,3,2191.0,0.6949794614331356
390,2005,7.0,1,596.0,1,337.0,6,1984,23.6,5326.81,5326.81,1,3576.0,1.4896001118568234
391,2013,8.0,4,819.0,3,37.0,6,2006,24.4,195.37,195.37,2,4914.0,0.03975783475783476
392,2014,11.0,2,338.0,4,117.0,5,2007,13.6,2228.89,2228.89,3,1690.0,1.3188698224852071
393,2005,5.0,3,256.0,8,-7.0,19,2005,22.5,4704.34,4704.34,1,4864.0,0.9671751644736842
394,2011,7.0,2,427.0,4,55.0,1,1946,24.5,632.71,632.71,1,427.0,1.4817564402810306
395,2010,8.0,2,599.0,1,337.0,2,1946,25.2,1233.46,1233.46,3,1198.0,1.0295993322203674
396,2011,5.0,2,565.0,5,117.0,5,2006,23.9,4318.86,4318.86,1,2825.0,1.5288
397,2009,6.0,4,1005.0,4,172.0,6,1953,20.8,6116.23,6116.23,1,6030.0,1.0143001658374793
398,2011,5.0,5,249.0,6,337.0,3,1940,22.3,878.47,878.47,1,747.0,1.1759973226238287
399,2010,9.0,4,625.0,2,51.0,1,1975,20.2,431.58,431.58,2,625.0,0.6905279999999999
400,2013,10.0,1,1127.0,6,12.0,2,1936,18.5,3887.7,3887.7,1,2254.0,1.7248003549245785
401,2006,3.0,1,372.0,6,55.0,3,1997,19.2,1924.88,1924.88,1,1116.0,1.7248028673835127
402,2010,11.0,1,230.0,6,203.0,4,1967,10.1,878.42,878.42,2,920.0,0.9548043478260869
403,2012,12.0,3,317.0,6,203.0,28,1999,9.7,11379.28,11379.28,3,8876.0,1.282027940513745
404,2005,9.0,1,1265.0,7,117.0,3,1971,17.5,4356.39,4356.39,2,3795.0,1.1479288537549408
405,2008,10.0,2,427.0,4,55.0,1,1946,16.2,349.46,349.46,2,427.0,0.818407494145199
406,2008,6.0,2,320.0,2,203.0,5,1944,22.0,2483.71,2483.71,1,1600.0,1.55231875
407,2005,10.0,1,1554.0,4,37.0,1,1995,18.5,1618.65,1618.65,2,1554.0,1.0416023166023167
408,2013,5.0,2,320.0,2,203.0,5,1944,22.4,1309.44,1309.44,2,1600.0,0.8184
409,2012,12.0,1,657.0,6,-7.0,1,1963,9.3,1081.68,1081.68,1,657.0,1.646392694063927
410,2009,1.0,1,367.0,2,-7.0,6,1974,12.9,2522.96,2522.96,2,2202.0,1.1457584014532243
411,2011,1.0,3,689.0,5,51.0,22,1931,6.6,15294.54,15294.54,1,15158.0,1.009007784668162
412,2012,7.0,1,547.0,2,172.0,1,1923,23.9,522.28,522.28,2,547.0,0.9548080438756855
413,2011,5.0,4,819.0,3,37.0,6,2006,24.0,215.93,215.93,2,4914.0,0.04394179894179894
414,2011,4.0,3,615.0,2,203.0,7,1961,23.5,5012.05,5012.05,1,4305.0,1.164239256678281
415,2007,12.0,2,911.0,5,172.0,1,1986,8.3,856.38,856.38,2,911.0,0.9400439077936333
416,2005,2.0,2,425.0,5,-7.0,4,1932,11.8,2391.04,2391.04,1,1700.0,1.406494117647059
417,2006,4.0,2,493.0,2,51.0,2,1993,20.2,806.94,806.94,2,986.0,0.8183975659229209
418,2011,6.0,2,650.0,1,12.0,2,1999,22.6,1747.2,1747.2,1,1300.0,1.344
419,2005,12.0,5,601.0,1,19.0,15,1934,10.4,6749.08,6749.08,2,9015.0,0.7486500277315585
420,2007,5.0,3,924.0,7,203.0,25,1931,23.3,26777.52,26777.52,1,23100.0,1.1592
421,2011,5.0,5,460.0,3,12.0,16,1981,23.6,451.76,451.76,2,7360.0,0.0613804347826087
422,2005,5.0,2,480.0,4,51.0,2,1951,22.3,1085.01,1085.01,3,960.0,1.13021875
423,2012,10.0,2,480.0,4,51.0,2,1951,15.3,785.66,785.66,2,960.0,0.8183958333333333
424,2013,7.0,5,843.0,4,203.0,4,1941,25.6,2195.17,2195.17,2,3372.0,0.6509994068801899
425,2006,6.0,2,480.0,4,51.0,2,1951,26.1,990.66,990.66,3,960.0,1.0319375
426,2007,10.0,4,1515.0,3,117.0,6,1934,17.0,494.54,494.54,2,9090.0,0.05440484048404841
427,2009,5.0,1,854.0,4,337.0,1,1936,24.0,1077.12,1077.12,3,854.0,1.2612646370023417
428,2014,5.0,5,843.0,4,203.0,4,1941,19.7,2508.77,2508.77,2,3372.0,0.7440005931198101
429,2005,5.0,4,379.0,2,117.0,1,1973,22.7,350.2,350.2,1,379.0,0.9240105540897098
430,2007,10.0,2,471.0,8,117.0,3,2001,15.4,1822.16,1822.16,1,1413.0,1.2895682944090587
431,2013,5.0,3,530.0,3,19.0,17,2007,22.3,429.86,429.86,2,9010.0,0.04770921198668147
432,2010,7.0,1,260.0,7,337.0,6,1929,26.0,1712.91,1712.91,2,1560.0,1.098019230769231
433,2005,3.0,2,173.0,6,51.0,6,1999,17.8,810.89,810.89,2,1038.0,0.7812042389210019
434,2012,2.0,5,277.0,1,172.0,10,1928,14.5,3102.4,3102.4,1,2770.0,1.12
435,2008,11.0,1,1265.0,7,117.0,3,1971,14.3,3788.17,3788.17,2,3795.0,0.9982002635046113
436,2014,8.0,1,437.0,1,-7.0,3,1960,22.1,1433.81,1433.81,2,1311.0,1.093676582761251
437,2007,1.0,1,551.0,1,203.0,3,1927,9.0,2980.69,2980.69,1,1653.0,1.803200241984271
438,2013,9.0,3,317.0,6,203.0,28,1999,21.1,5200.45,5200.45,2,8876.0,0.585900180261379
439,2010,12.0,2,814.0,1,55.0,5,1935,7.6,6837.6,6837.6,1,4070.0,1.6800000000000002
440,2014,4.0,2,812.0,7,337.0,3,2008,17.7,3177.6,3177.6,3,2436.0,1.3044334975369458
441,2006,7.0,1,317.0,8,51.0,2,1976,21.4,830.79,830.79,3,634.0,1.3103943217665615
442,2014,2.0,5,423.0,7,37.0,4,1991,14.1,2247.96,2247.96,3,1692.0,1.328581560283688
443,2011,3.0,3,291.0,6,51.0,13,1994,17.8,4003.93,4003.93,1,3783.0,1.0584007401533175
444,2012,4.0,4,287.0,8,203.0,5,1923,22.4,504.46,504.46,2,1435.0,0.35154006968641116
445,2007,1.0,2,545.0,5,19.0,4,2002,7.4,3066.16,3066.16,1,2180.0,1.4064954128440366
446,2005,7.0,2,349.0,1,55.0,3,2003,26.2,1547.88,1547.88,1,1047.0,1.4783954154727794
447,2011,10.0,1,657.0,2,19.0,5,1972,17.5,3607.0,3607.0,2,3285.0,1.098021308980213
448,2008,10.0,1,451.0,2,12.0,2,1981,16.6,1258.46,1258.46,3,902.0,1.395188470066519
449,2008,9.0,1,260.0,4,117.0,4,2009,19.4,857.58,857.58,2,1040.0,0.8245961538461539
450,2007,10.0,2,403.0,5,337.0,6,1954,17.5,1794.49,1794.49,2,2418.0,0.7421381306865178
451,2007,8.0,4,349.0,6,172.0,3,1958,23.4,923.45,923.45,1,1047.0,0.8819961795606496
452,2011,11.0,1,599.0,8,337.0,1,1948,12.8,883.31,883.31,3,599.0,1.4746410684474123
453,2005,10.0,1,657.0,6,-7.0,1,1963,17.9,752.81,752.81,3,657.0,1.1458295281582953
454,2008,1.0,1,657.0,6,-7.0,1,1963,6.1,1035.45,1035.45,3,657.0,1.576027397260274
455,2007,1.0,5,1122.0,6,37.0,27,1958,8.2,35625.74,35625.74,1,30294.0,1.1759998679606523
456,2006,12.0,2,312.0,1,-7.0,1,1941,8.6,292.48,292.48,2,312.0,0.9374358974358975
457,2011,8.0,2,254.0,1,337.0,3,1963,23.8,1177.75,1177.75,1,762.0,1.5456036745406825
458,2006,2.0,5,1122.0,6,37.0,27,1958,14.9,33929.28,33929.28,1,30294.0,1.1199999999999999
459,2009,1.0,3,177.0,5,337.0,25,1947,7.5,3776.56,3776.56,2,4425.0,0.8534598870056497
460,2005,1.0,1,657.0,6,-7.0,1,1963,7.9,627.3,627.3,2,657.0,0.9547945205479451
461,2005,2.0,2,312.0,1,-7.0,1,1941,14.7,524.16,524.16,1,312.0,1.68
462,2008,5.0,1,323.0,1,117.0,5,1927,25.8,2785.55,2785.55,1,1615.0,1.7247987616099072
463,2012,4.0,2,1862.0,8,19.0,6,1945,21.2,14407.05,14407.05,1,11172.0,1.2895676691729323
464,2013,8.0,1,301.0,7,12.0,2,1920,22.9,1194.08,1194.08,1,602.0,1.9835215946843852
465,2008,12.0,2,453.0,5,55.0,2,1937,6.4,851.68,851.68,2,906.0,0.9400441501103752
466,2013,11.0,5,549.0,8,19.0,3,1972,11.0,1863.09,1863.09,1,1647.0,1.1312021857923498
467,2011,1.0,3,460.0,7,55.0,21,1967,10.6,10325.41,10325.41,3,9660.0,1.0688830227743271
468,2006,10.0,4,641.0,6,337.0,5,1963,16.9,1788.39,1788.39,2,3205.0,0.558
469,2010,3.0,4,407.0,4,-7.0,4,1979,16.3,1579.49,1579.49,1,1628.0,0.9702027027027027
470,2010,10.0,3,800.0,7,203.0,2,1978,14.7,1533.73,1533.73,3,1600.0,0.95858125
471,2014,11.0,1,596.0,1,337.0,6,1984,10.5,4766.09,4766.09,1,3576.0,1.3327992170022371
472,2014,11.0,1,501.0,8,117.0,6,2009,13.2,2442.22,2442.22,2,3006.0,0.8124484364604124
473,2007,9.0,1,442.0,1,172.0,5,1953,21.5,2171.99,2171.99,3,2210.0,0.9828009049773755
474,2014,6.0,2,451.0,5,203.0,4,1978,21.4,2647.64,2647.64,1,1804.0,1.4676496674057649
475,2007,10.0,1,1003.0,4,-7.0,6,1994,11.3,6835.38,6835.38,3,6018.0,1.1358225324027917
476,2008,9.0,3,623.0,1,51.0,26,1999,21.3,11371.0,11371.0,3,16198.0,0.7020002469440672
477,2008,3.0,1,1492.0,4,172.0,2,1991,17.6,2849.12,2849.12,2,2984.0,0.954798927613941
478,2005,11.0,1,813.0,3,12.0,4,1961,12.1,5048.14,5048.14,1,3252.0,1.5523185731857319
479,2009,4.0,1,1492.0,4,172.0,2,1991,21.1,5895.43,5895.43,1,2984.0,1.9756802949061663
480,2013,7.0,3,656.6619098651926,1,337.0,29,1926,25.6,8010.45,8010.45,2,19043.195386090585,0.4206463168387667
481,2014,8.0,5,356.0,1,55.0,25,1952,20.6,5900.7,5900.7,3,8900.0,0.663
482,2005,9.0,5,460.0,3,12.0,16,1981,19.5,390.15,390.15,2,7360.0,0.053009510869565214
483,2014,10.0,4,641.0,6,337.0,5,1963,19.1,2826.81,2826.81,1,3205.0,0.882
484,2005,9.0,1,589.0,2,12.0,2,1956,22.8,1180.99,1180.99,2,1178.0,1.0025382003395586
485,2014,11.0,3,623.0,8,337.0,26,1993,12.3,14516.21,14516.21,3,16198.0,0.8961729843190517
486,2012,10.0,3,623.0,8,337.0,26,1993,18.5,14781.16,14781.16,3,16198.0,0.9125299419681442
487,2010,5.0,3,244.0,6,117.0,23,1994,24.8,4227.52,4227.52,2,5612.0,0.7533000712758375
488,2010,5.0,1,489.0,6,37.0,2,1934,20.3,891.35,891.35,2,978.0,0.91140081799591
489,2007,10.0,3,405.0,2,203.0,19,1982,18.3,4959.35,4959.35,2,7695.0,0.6444899285250163
490,2013,7.0,2,2447.0,8,19.0,6,1943,23.8,11681.0,11681.0,3,14682.0,0.7956000544884894
491,2006,9.0,1,122.0,6,117.0,1,1997,20.6,95.31,95.31,2,122.0,0.7812295081967213
493,2014,10.0,5,1122.0,6,37.0,27,1958,17.0,32232.82,32232.82,1,30294.0,1.0640001320393477
494,2010,9.0,1,451.0,2,12.0,2,1981,21.4,1711.35,1711.35,1,902.0,1.8972838137472283
495,2006,3.0,3,390.0,7,55.0,15,1933,19.0,7120.39,7120.39,1,5850.0,1.2171606837606839
496,2010,12.0,1,501.0,8,117.0,6,2009,7.3,6165.62,6165.62,3,3006.0,2.051104457751164
497,2012,5.0,2,857.0,8,37.0,6,1966,22.2,3718.53,3718.53,2,5142.0,0.7231680280046675
498,2006,3.0,4,243.0,8,19.0,2,1983,18.3,138.31,138.31,2,486.0,0.28458847736625514
499,2010,9.0,1,501.0,8,117.0,6,2009,17.7,3714.37,3714.37,3,3006.0,1.2356520292747837
500,2012,4.0,1,230.0,6,203.0,4,1967,22.1,4851.541864684603,4851.541864684603,3,920.0,5.273415070309351
501,2010,7.0,1,290.0,2,-7.0,5,1981,25.6,1246.01,1246.01,2,1450.0,0.8593172413793103
502,2006,10.0,1,547.0,6,37.0,5,1992,17.9,2730.08,2730.08,2,2735.0,0.9982010968921389
503,2014,11.0,2,471.0,8,117.0,3,2001,13.1,1630.35,1630.35,1,1413.0,1.1538216560509553
504,2005,2.0,1,290.0,2,-7.0,5,1981,14.6,2184.49,2184.49,3,1450.0,1.5065448275862068
